,,,,,18-06-2026 18:44:43,,,,,,,,,
,,,PREFEITURA MUNICIPAL DE CORONEL FABRICIANO,,,,,,,,,,,
,,,ESTADO DE MINAS GERAIS,,,,,,,,,,,
,,,Contratos,,,,,,,,,,,
,,,,,,,,,,,,,,
Contrato,Vigência,,,Fornecedor,,Modalidade,,,,,Valor Inicial,Objeto,,
286/2025,01/02/2027,LETÍCIA BISSIATO FEDERICI LTDA [54.555.670/0001-01],09 - INEXIGIBILIDADE,,313/2025,,"5568000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de Consultas Médicas, no território de Coronel Fabriciano, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS nº 007/2023, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual e Recursos não Vinculados de Impostos.",,
285/2025,01/02/2027,JULIO CEZAR BOAVENTURA FREITAS LTDA [59.672.542/0001-,09 - INEXIGIBILIDADE,,313/2025,,"5568000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de Consultas Médicas, no território de Coronel Fabriciano, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS nº 007/2023, tendo como fonte de receita, Transferências Fundo a Fundo de ",,
Exercício: 2026,,,,República Federativa do Brasil,,,,,,Página: 15 de, 36
Contrato,Vigência,Fornecedor,Modalidade,,,,,Valor Inicial,Objeto,,
,,,,,,Processo,,,,,
,,,,,,,,,Recursos do SUS provenientes do Governo Estadual e Recursos não Vinculados de Impostos.,,
284/2025,01/02/2027,ID SAUDE LTDA [61.242.817/0001-60],09 - INEXIGIBILIDADE,,313/2025,,"5568000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de Consultas Médicas, no território de Coronel Fabriciano, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS nº 007/2023, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual e Recursos não Vinculados de Impostos.",,
283/2025,01/02/2027,TL CARVALHO SERVICOS MEDICOS LTDA [53.344.541/0001-,09 - INEXIGIBILIDADE,,313/2025,,"5568000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de Consultas Médicas, no território de Coronel Fabriciano, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS nº 007/2023, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual e Recursos não Vinculados de Impostos.",,
282/2025,01/02/2027,SERV-SAU SERVICOS MEDICOS LTDA [61.922.304/0001-09],09 - INEXIGIBILIDADE,,313/2025,,"5568000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de Consultas Médicas, no território de Coronel Fabriciano, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS nº 007/2023, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual e Recursos não Vinculados de Impostos.",,
281/2025,01/02/2027,HEMERSON HUBNER SERVICOS MEDICOS LTDA [45.557.471,09 - INEXIGIBILIDADE,,313/2025,,"5568000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de Consultas Médicas, no território de Coronel Fabriciano, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS nº 007/2023, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual e Recursos não Vinculados de Impostos.",,
280/2025,01/02/2027,ALFA GREGHI CONSULTORIA MEDICA LTDA [53.053.564/0001-,09 - INEXIGIBILIDADE,,313/2025,,"5568000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de Consultas Médicas, no território de Coronel Fabriciano, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS nº 007/2023, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual e Recursos não Vinculados de Impostos.",,
279/2025,01/02/2027,NSV SERVICOS MEDICOS LTDA [51.353.207/0001-80],09 - INEXIGIBILIDADE,,313/2025,,"5568000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de Consultas Médicas, no território de Coronel Fabriciano, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS nº 007/2023, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual e Recursos não Vinculados de Impostos.",,
278/2025,01/02/2027,L K SERVICOS MEDICOS LTDA [24.467.554/0001-61],09 - INEXIGIBILIDADE,,313/2025,,"5568000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de Consultas Médicas, no território de Coronel Fabriciano, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS nº 007/2023, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual e Recursos não Vinculados de Impostos.",,
277/2025,22/12/2026,SFM EVENTOS ESPORTIVOS LTDA - EPP [00.720.129/0001-74],30 - PREGÃO ELETRÔNICO,,291/2025,,"201600,00",,"Contratação de empresa para prestação de serviços de manutenção, conservação e limpeza de piscinas e espelhos d’água, incluindo o fornecimento de mão de obra qualificada, materiais de limpeza e tratamento e acessórios e equipamentos necessários, em atendimento à Secretaria de Governança de Assistência Social, Secretaria de Governança Educacional e Cultura e Secretaria de Governança de Gestão e Transparência, tendo como fonte de receita, Recursos Não Vinculados de Impostos.",,
276/2025,22/12/2026,APONTUAL COMERCIO LTDA - ME [08.307.817/0001-19],30 - PREGÃO ELETRÔNICO,,291/2025,,"106428,00",,"Contratação de empresa para prestação de serviços de manutenção, conservação e limpeza de piscinas e espelhos d’água, incluindo o fornecimento de mão de obra qualificada, materiais de limpeza e tratamento e acessórios e equipamentos necessários, em atendimento à Secretaria de Governança de Assistência Social, Secretaria de Governança Educacional e Cultura e Secretaria de Governança de Gestão e Transparência, tendo como fonte de receita, Recursos Não Vinculados de Impostos.",,
275/2025,17/12/2026,DARU INDÃŠSTRIA TÃŠXTIL LTDA [37.020.966/0001-09],30 - PREGÃO ELETRÔNICO,,322/2025,,"26666,00",,"Aquisição de materiais esportivos e camisas, para atender aos usuários do “Programa Mexa-se, Hábitos de Vida Saudável”, desenvolvido pelo Município como prática preventiva e de promoção da saúde, referente ao Convênio nº 960677/2024, proposta nº 1042/2024 do Ministério do Esporte, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Outras Transferências de Convênios ou Instrumentos Congêneres da União",,
Exercício: 2026,,,,República Federativa do Brasil,,,,,,Página: 16 de, 36
Contrato,Vigência,Fornecedor,Modalidade,,,,,Valor Inicial,Objeto,,
,,,,,,Processo,,,,,
274/2025,17/12/2026,"300 COMERCIO, SERVICO E LOGISTICA LTDA TÍTULO DO ",30 - PREGÃO ELETRÔNICO,,322/2025,,"650,00",,"Aquisição de materiais esportivos e camisas, para atender aos usuários do “Programa Mexa-se, Hábitos de Vida Saudável”, desenvolvido pelo Município como prática preventiva e de promoção da saúde, referente ao Convênio nº 960677/2024, proposta nº 1042/2024 do Ministério do Esporte, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Outras Transferências de Convênios ou Instrumentos Congêneres da União",,
273/2025,15/06/2026,DUDA SHOP STORE COMERCIO DE ELETROELETRONICOS ,30 - PREGÃO ELETRÔNICO,,312/2025,,"7000,00",,"Aquisição de materiais permanentes, para assegurar a continuidade, eficiência e qualidade dos serviços das unidades públicas sob a responsabilidade administrativa da Secretaria de Governança de Assistência Social, tendo como fonte de receita, Transferência de Recursos do Fundo Nacional de Assistência Social, Transferência de Recursos dos Fundos Estaduais de Assistência Social e Recursos Não Vinculados de Impostos.",,
272/2025,15/06/2026,B9 BEBEDOUROS INDUSTRIA E COMERCIO LTDA [05.490.249,30 - PREGÃO ELETRÔNICO,,312/2025,,"2025,00",,"Aquisição de materiais permanentes, para assegurar a continuidade, eficiência e qualidade dos serviços das unidades públicas sob a responsabilidade administrativa da Secretaria de Governança de Assistência Social, tendo como fonte de receita, Transferência de Recursos do Fundo Nacional de Assistência Social, Transferência de Recursos dos Fundos Estaduais de Assistência Social e Recursos Não Vinculados de Impostos.",,
271/2025,15/06/2026,CASTRO EQUIPAMENTOS LTDA [42.753.718/0001-07],30 - PREGÃO ELETRÔNICO,,312/2025,,"2735,00",,"Aquisição de materiais permanentes, para assegurar a continuidade, eficiência e qualidade dos serviços das unidades públicas sob a responsabilidade administrativa da Secretaria de Governança de Assistência Social, tendo como fonte de receita, Transferência de Recursos do Fundo Nacional de Assistência Social, Transferência de Recursos dos Fundos Estaduais de Assistência Social e Recursos Não Vinculados de Impostos.",,
270/2025,15/06/2026,COMERCIAL PRIME LTDA [55.176.303/0001-51],30 - PREGÃO ELETRÔNICO,,312/2025,,"17685,00",,"Aquisição de materiais permanentes, para assegurar a continuidade, eficiência e qualidade dos serviços das unidades públicas sob a responsabilidade administrativa da Secretaria de Governança de Assistência Social, tendo como fonte de receita, Transferência de Recursos do Fundo Nacional de Assistência Social, Transferência de Recursos dos Fundos Estaduais de Assistência Social e Recursos Não Vinculados de Impostos.",,
269/2025,15/06/2026,TECNO SOLUTIONS LTDA [51.437.196/0001-17],30 - PREGÃO ELETRÔNICO,,312/2025,,"19567,84",,"Aquisição de materiais permanentes, para assegurar a continuidade, eficiência e qualidade dos serviços das unidades públicas sob a responsabilidade administrativa da Secretaria de Governança de Assistência Social, tendo como fonte de receita, Transferência de Recursos do Fundo Nacional de Assistência Social, Transferência de Recursos dos Fundos Estaduais de Assistência Social e Recursos Não Vinculados de Impostos.",,
268/2025,15/06/2026,COMERCIAL PAES LTDA [32.415.661/0001-74],30 - PREGÃO ELETRÔNICO,,312/2025,,"18697,00",,"Aquisição de materiais permanentes, para assegurar a continuidade, eficiência e qualidade dos serviços das unidades públicas sob a responsabilidade administrativa da Secretaria de Governança de Assistência Social, tendo como fonte de receita, Transferência de Recursos do Fundo Nacional de Assistência Social, Transferência de Recursos dos Fundos Estaduais de Assistência Social e Recursos Não Vinculados de Impostos.",,
267/2025,15/06/2026,FRANCIELE ELETRO LTDA [47.646.580/0001-52],30 - PREGÃO ELETRÔNICO,,312/2025,,"15480,00",,"Aquisição de materiais permanentes, para assegurar a continuidade, eficiência e qualidade dos serviços das unidades públicas sob a responsabilidade administrativa da Secretaria de Governança de Assistência Social, tendo como fonte de receita, Transferência de Recursos do Fundo Nacional de Assistência Social, Transferência de Recursos dos Fundos Estaduais de Assistência Social e Recursos Não Vinculados de Impostos.",,
266/2025,15/12/2026,HB PROTECTION LTDA [40.276.871/0001-57],30 - PREGÃO ELETRÔNICO,,300/2025,,"22500,00",,"Aquisição de jaquetas, modelo corta vento forrada, itens fracassados no Pregão Eletrônico nº 028/2025, para atender aos Vigilantes Patrimoniais e aos Auxiliares de Serviços da Educação (ASE), vinculados ao Departamento de Guarda e Vigilância Patrimonial, tendo como fonte de receita, Recurso Não Vinculados de Impostos.",,
265/2025,17/12/2026,COMERCIAL UNIESPORTES EIRELI - ME [22.193.752/0001-59],30 - PREGÃO ELETRÔNICO,,322/2025,,"6150,00",,"Aquisição de materiais esportivos e camisas, para atender aos usuários do “Programa Mexa-se, Hábitos de Vida Saudável”, desenvolvido pelo Município como prática preventiva e de promoção da saúde, referente ao Convênio nº 960677/2024, proposta nº 1042/2024 do Ministério do Esporte, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Outras Transferências de Convênios ou Instrumentos Congêneres da União",,
264/2025,10/12/2026,INSTITUTO ALCANTARA - QUALIDADE DE VIDA E BEM ESTAR ,09 - INEXIGIBILIDADE,,182/2025,,"132000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - ",,
Exercício: 2026,,,,República Federativa do Brasil,,,,,,Página: 17 de, 36
Contrato,Vigência,Fornecedor,Modalidade,,,,,Valor Inicial,Objeto,,
,,,,,,Processo,,,,,
,,,,,,,,,"CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
263/2025,10/12/2026,SANTIAGO E VIZANI CUIDADOS MEDICOS LTDA [33.805.562,09 - INEXIGIBILIDADE,,182/2025,,"924000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
262/2025,15/12/2026,ASSOCIACAO COMERCIAL INDUSTRIAL E DE PRESTAÇÃO ,09 - INEXIGIBILIDADE,,286/2025,,"35400,00",,"Contratação da ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E DE PRESTAÇÃO DE SERVIÇOS DE CORONEL FABRICIANO – ACICEL - CDL, para locação de imóvel, localizado na Rua José Anastácio Franco nº 78, Bairro Centro, Coronel Fabriciano/MG, para funcionamento do Instituto Mineiro de Agropecuária - IMA, em conformidade com o acordo de cooperação técnica, firmado entre o Município de Coronel Fabriciano e o Instituto Mineiro de Agropecuária - IMA, em atendimento à Secretaria de Governança Estratégica da Qualidade, Inovação Tecnológica e Sustentabilidade Econômica, para o período de 12 (doze) meses, ao valor global de R$ 35.400,00 (trinta e cinco mil e quatrocentos reais), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 74 inciso V, da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
261/2025,11/04/2026,"PAULO CAMARGO ULTRA-SOM, SUPRIMENTOS E ",30 - PREGÃO ELETRÔNICO,,243/2025,,"139900,00",,"Aquisição de aparelho de ultrassonografia destinado ao fortalecimento da capacidade diagnóstica e assistencial do Centro de Atenção Ambulatorial Especializado (CAAE), unidade vinculada à Secretaria de Governança da Saúde do Município de Coronel Fabriciano/MG. Utilizando o recurso: Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual.",,
260/2025,10/12/2026,DORNELAS SERVICOS DE SAUDE LTDA [42.435.382/0001-26],09 - INEXIGIBILIDADE,,313/2025,,"5568000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de Consultas Médicas, no território de Coronel Fabriciano, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS nº 007/2023, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual e Recursos não Vinculados de Impostos.",,
