,,,,,,18-06-2026 18:43:20,,,,,,
,,,PREFEITURA MUNICIPAL DE CORONEL FABRICIANO,,,,,,,,,
,,,ESTADO DE MINAS GERAIS,,,,,,,,,
,,,Lista de Processos Licitatórios,,,,,,,,,
,,,,,,,,,,,,
Processo,Modalidade,,,Nro. Modalidade,Abertura,,,,Situação,Objeto,,
,,,,,,,,Publicação,,,,
43/2025,PREGÃO ELETRÔNICO,19,08-05-2025 13:00 <br> 08-,,23-04-2025,Homologado,"Contratação de empresa para prestação de Serviços de Organização, Coordenação Técnica, Arbitragem e Equipe de Apoio para os Jogos Escolares – JEF 2025 e Jogos da Inclusão e Integração de Coronel Fabriciano – JIICF 2025, com alunos dos anos finais do Ensino Fundamental da Rede Municipal e Ensino Médio da rede Estadual, em atendimento à Secretaria de Governança Educacional e Cultura, tendo como fonte de receita, Recursos Não Vinculados de Impostos.",,
66/2025,DISPENSA DE LICITAÇÃO,39,07-05-2025 16:30 <br> 07-,,09-05-2025,Homologado,"Contratação da empresa WENDELL PAULO DA SILVA, para prestação de serviços de locação de veículo tipo picape, para atender emergencialmente as famílias desabrigadas, por meio de distribuição de donativos, em virtude das fortes chuvas e alagamentos, no Município de Coronel Fabriciano/MG, considerando o Decreto de situação de emergência nº 8779 de 18 de dezembro de 2024, ao valor global de R$ 7.499,88 (sete mil, quatrocentos e noventa e nove reais e oitenta e oito centavos), tendo como fonte de receita, Recursos não ",,
Exercício: 2026,,,,República Federativa do Brasil,,,,Página: 24 de, 32
Processo,Modalidade,Nro. Modalidade,Abertura,,,Situação,Objeto,,
,,,,,Publicação,,,,
,,,,,,,"Vinculados de Impostos,  nos termos do art. 75, Inciso VIII da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
65/2025,DISPENSA DE LICITAÇÃO,38,07-05-2025 22:59 <br> 07-,,09-05-2025,Homologado,"Contratação da empresa WASHINGTON ALVES FIDELIS, para prestação de serviços de locação de veículo tipo picape, para atender emergencialmente as famílias desabrigadas, por meio de distribuição de donativos, em virtude das fortes chuvas e alagamentos, no Município de Coronel Fabriciano/MG, considerando o Decreto de situação de emergência nº 8779 de 18 de dezembro de 2024, ao valor global de R$ 19.374,69 (dezenove mil, trezentos e setenta e quatro reais e sessenta e nove centavos), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 75, Inciso VIII da Lei Federal nº 14.133/21, com suas alterações posteriores.

",,
75/2025,DISPENSA DE LICITAÇÃO,43,07-05-2025 13:00 <br> 07-,,13-05-2025,Homologado,"Contratação da empresa TRATOMARC PRESTAÇÃO SERVIÇOS LTDA, para prestação de serviços de desassoreamento, limpeza de dispositivos de drenagem pluvial e vias, incluindo operador qualificado, para execução de atividades de remoção de entulho, desobstrução de vias e outras intervenções necessárias ao restabelecimento da infraestrutura urbana, em resposta aos danos causados por chuvas intensas no Município de Coronel Fabriciano/MG, conforme convênio prestigiado pelo Sistema Nacional de Proteção e Defesa Civil, considerando o Decreto de situação de emergência nº 8799 de 19 de janeiro de 2025, ao valor global de R$ 229.860,00 (duzentos e vinte e nove mil, oitocentos e sessenta reais), tendo como fonte de receita, Recursos não Vinculados de Impostos,  nos termos do art. 75, Inciso VIII da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
64/2025,DISPENSA DE LICITAÇÃO,5,07-05-2025 13:00 <br> 07-,,07-05-2025,Homologado,"Contratação da COMPANHIA DE TECNOLOGIA DA INFORMAÇÃO DO ESTADO DE MINAS GERAIS – PRODEMGE, para disponibilização do sistema de administração de multas (SIDAM), via web, que permite a administração das infrações de trânsito do Município de Coronel Fabriciano/MG, para o período de 12 (doze) meses, em atendimento a Gerencia de Mobilidade Urbana e Transportes da Secretaria de Governança de Obras e Serviços Urbanos, ao valor global de R$ 149.175,00 (cento e quarenta e nove mil, cento e setenta e cinco reais), tendo como fonte de receita, Recursos não Vinculados de Impostos, a fim de que seja emitido parecer jurídico sobre a possibilidade de realizar Dispensa de Licitação, nos termos do art. 75, Inciso IX da Lei Federal nº 14.133/21, com suas alterações posteriores. ",,
70/2025,DISPENSA DE LICITAÇÃO,27,07-05-2025 10:00 <br> 07-,,09-05-2025,Homologado,"Contratação da empresa TRANSPORTE E LOCAÇÃO DE VEÍCULOS SANTO ANTÔNIO LTDA, para prestação de serviços de locação de caminhões e máquina pesada, incluindo operador qualificado, para execução de atividades de remoção de entulhos, desobstrução de vias, terraplenagem e outras intervenções necessárias ao restabelecimento da infraestrutura urbana, em resposta aos danos causados por chuvas intensas no Município de Coronel Fabriciano/MG, considerando o Decreto de situação de emergência nº 8799 de 19 de janeiro de 2025, ao valor global de R$ 130.655,90 (cento e trinta mil, seiscentos e cinquenta e cinco reais e noventa centavos), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 75, Inciso VIII da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
57/2025,DISPENSA DE LICITAÇÃO,26,05-05-2025 16:00 <br> 05-,,07-05-2025,Homologado,"Contratação da empresa TRATOMARC PRESTAÇÃO SERVIÇOS LTDA, para prestação de serviços de locação de caminhões, para execução de atividades de remoção de entulhos, desobstrução de vias, terraplenagem e outras intervenções necessárias ao restabelecimento da infraestrutura urbana, em resposta aos danos causados por chuvas intensas no Município de Coronel Fabriciano/MG, considerando o Decreto de situação de emergência nº 8799 de 19 de janeiro de 2025, ao valor global de R$ 81.640,08 (oitenta e um mil, seiscentos e quarenta reais e oito centavos), tendo como fonte de receita, Recursos não Vinculados de Impostos,  nos termos do art. 75, Inciso VIII da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
58/2025,DISPENSA DE LICITAÇÃO,28,05-05-2025 14:30 <br> 05-,,07-05-2025,Homologado,"Contratação da empresa TRATOMARC PRESTAÇÃO SERVIÇOS LTDA, para prestação de serviços de desassoreamento, limpeza de dispositivos de drenagem pluvial, desobstrução de vias e outras intervenções necessárias ao restabelecimento da infraestrutura urbana, em resposta aos danos causados por chuvas intensas no Município de Coronel Fabriciano/MG, considerando o Decreto de situação de emergência nº 8799 de 19 de janeiro de 2025, ao valor global de R$ 84.900,73 (oitenta e quatro mil, novecentos reais e setenta e três centavos), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 75, Inciso VIII da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
54/2025,DISPENSA DE LICITAÇÃO,17,05-05-2025 13:00 <br> 05-,,07-05-2025,Homologado,"Contratação da empresa JOSE CUPERTINO DE OLIVEIRA, para prestação de serviços de locação de caminhão, para execução de atividades de remoção de entulhos, desobstrução de vias, terraplenagem e outras intervenções necessárias ao restabelecimento da infraestrutura urbana, em resposta aos danos causados por chuvas intensas no Município de Coronel Fabriciano/MG, considerando o Decreto de situação de emergência nº 8799 de 19 de janeiro de 2025, ao valor global de R$ 51.742,40 (cinquenta e um mil, setecentos e ",,
Exercício: 2026,,,,República Federativa do Brasil,,,,Página: 25 de, 32
Processo,Modalidade,Nro. Modalidade,Abertura,,,Situação,Objeto,,
,,,,,Publicação,,,,
,,,,,,,"quarenta e dois reais e quarenta centavos), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 75, Inciso VIII da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
47/2025,DISPENSA DE LICITAÇÃO,32,05-05-2025 13:00 <br> 05-,,17-04-2025,Homologado,"Contratação de empresa especializada em projeção audiovisual de filme, com duração máxima de 2 horas e 30 minutos, destinado a um público estimado de 200 participantes, para execução do Projeto “Cinema na Comunidade: Conectando Histórias, Fortalecendo Famílias”, promovido pelo Serviço de Família Acolhedora, em atendimento à Secretaria de Governança de Assistência Social, tendo como fonte de receita, outros recursos não vinculados.",,
61/2025,DISPENSA DE LICITAÇÃO,36,05-05-2025 11:30 <br> 05-,,07-05-2025,Homologado,"Contratação da empresa SEBASTIÃO AUGUSTO PEREIRA, para prestação de serviços de locação de caminhão, para execução de atividades de remoção de entulhos, desobstrução de vias, terraplenagem e outras intervenções necessárias ao restabelecimento da infraestrutura urbana, em resposta aos danos causados por chuvas intensas no Município de Coronel Fabriciano/MG, considerando o Decreto de situação de emergência nº 8799 de 19 de janeiro de 2025, ao valor global de R$ 19.320,00 (dezenove mil, trezentos e vinte reais), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 75, Inciso VIII da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
59/2025,DISPENSA DE LICITAÇÃO,30,05-05-2025 09:00 <br> 05-,,07-05-2025,Homologado,"Contratação da empresa LUIZ DE LIMA MARTINS JUNIOR, para prestação de serviços de locação de caminhões e maquinas pesadas, incluindo operador qualificado, para execução de atividades de remoção de entulhos, desobstrução de vias, terraplanagem e outras intervenções necessárias ao reestabelecimento da infraestrutura urbana, em resposta aos danos causados por chuvas intensas no Município de Coronel Fabriciano/MG, considerando o Decreto de situação de calamidade pública nº 8799 de 19 de janeiro de 2025, ao valor global de R$ 64.773,20 (sessenta e quatro mil, setecentos e setenta e três reais e vinte centavos), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 75, Inciso VIII da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
55/2025,DISPENSA DE LICITAÇÃO,20,30-04-2025 16:00 <br> 30-,,07-05-2025,Homologado,"Contratação da empresa MARIA HELENA CARVALHO TRANSPORTES, para prestação de serviços de locação de caminhão, para execução de atividades de remoção de entulhos, desobstrução de vias, terraplenagem e outras intervenções necessárias ao restabelecimento da infraestrutura urbana, em resposta aos danos causados por chuvas intensas no Município de Coronel Fabriciano/MG, considerando o Decreto de situação de emergência nº 8799 de 19 de janeiro de 2025, ao valor global de R$ 62.490,72 (sessenta e dois mil, quatrocentos e noventa reais e setenta e dois centavos), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 75, Inciso VIII da Lei Federal nº 14.133/21, com suas alterações posteriores.

",,
60/2025,DISPENSA DE LICITAÇÃO,37,30-04-2025 14:30 <br> 30-,,07-05-2025,Homologado,"Contratação da empresa JOSÉ GONÇALVES DA SILVA, para prestação de serviços de locação de caminhões, para execução de atividades de remoção de entulhos, desobstrução de vias, terraplenagem e outras intervenções necessárias ao restabelecimento da infraestrutura urbana, em resposta aos danos causados por chuvas intensas no Município de Coronel Fabriciano/MG, considerando o Decreto de situação de emergência nº 8799 de 19 de janeiro de 2025, ao valor global de R$ 37.212,00 (trinta e sete mil, duzentos e doze reais), tendo como fonte de receita, Recursos não Vinculados de Impostos,  nos termos do art. 75, Inciso VIII da Lei Federal nº 14.133/21, com suas alterações posteriores.

",,
53/2025,DISPENSA DE LICITAÇÃO,16,30-04-2025 13:00 <br> 30-,,07-05-2025,Homologado,"Contratação da empresa GERALDO EVANGELISTA COSTA, para prestação de serviços de locação de caminhões, para execução de atividades de remoção de entulhos, desobstrução de vias, terraplenagem e outras intervenções necessárias ao restabelecimento da infraestrutura urbana, em resposta aos danos causados por chuvas intensas no Município de Coronel Fabriciano/MG, considerando o Decreto de situação de emergência nº 8799 de 19 de janeiro de 2025, ao valor global de R$ 44.565,80 (quarenta e quatro mil, quinhentos e sessenta e cinco reais e oitenta centavos), tendo como fonte de receita, Recursos não Vinculados de Impostos,  nos termos do art. 75, Inciso VIII da Lei Federal nº 14.133/21, com suas alterações posteriores.

",,
39/2025,PREGÃO ELETRÔNICO,14,30-04-2025 13:00 <br> 30-,,10-04-2025,Homologado,"Aquisição de Mobiliário Escolar destinado ao atendimento de alunos matriculados em escolas da rede municipal de ensino em atendimento à Secretaria de Governança Educacional e Cultura conforme CONVÊNIO DE SAIDA N° 1261001394/2022/SEE, tendo como fonte de receita: Recursos não vinculados de impostos.",,
56/2025,DISPENSA DE LICITAÇÃO,25,30-04-2025 10:00 <br> 30-,,07-05-2025,Homologado,"Contratação da empresa WENDELL PAULO DA SILVA, para prestação de serviços de locação de caminhões, para execução de atividades de remoção de entulhos, desobstrução de vias, terraplenagem e outras intervenções necessárias ao restabelecimento da ",,
Exercício: 2026,,,,República Federativa do Brasil,,,,Página: 26 de, 32
Processo,Modalidade,Nro. Modalidade,Abertura,,,Situação,Objeto,,
,,,,,Publicação,,,,
,,,,,,,"infraestrutura urbana em resposta aos danos causados por chuvas intensas no Município de Coronel Fabriciano/MG, considerando o Decreto de situação de emergência nº 8799 de 19 de janeiro de 2025, ao valor global de R$ 52.894,20 (cinquenta e dois mil, oitocentos e noventa e quatro reais e vinte centavos), tendo como fonte de receita, Recursos não Vinculados de Impostos,  nos termos do art. 75, Inciso VIII da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
41/2025,DISPENSA DE LICITAÇÃO,12,29-04-2025 13:00 <br> 29-,,22-04-2025,Homologado,"Aquisição de material de escritório para utilizar na Escola de Governo, em atendimento à Secretaria de Governança Educacional e Cultura, tendo como fonte de receita, Recursos Não Vinculados de Impostos.

",,
38/2025,PREGÃO ELETRÔNICO,23,29-04-2025 13:00 <br> 29-,,10-04-2025,Homologado,"Aquisição de Eletrodomésticos e Equipamento de Informática para premiar os contribuintes participantes da campanha do IPTU Premiado, conforme Lei Municipal nº 3.510 de 07 de Abril de 2010 e Decreto nº 8.817 de 07 de Fevereiro de 2025, em atendimento à Secretaria de Governança Financeira e Orçamentária, tendo como fonte de receita, Recursos Não Vinculados de Impostos. ",,
37/2025,PREGÃO ELETRÔNICO REGISTRO DE PREÇO,18,29-04-2025 13:00 <br> 29-,,11-04-2025,Homologado,"Registro de Preços para futura e eventual aquisição de Café em Pó torrado e moído do tipo superior e de primeira qualidade para atender as diversas unidades administrativas do Município, incluindo Instituição Hospitalar, Rede Municipal de Ensino, CMEI’s, Creches, Entidades Conveniadas, Manutenção da Cozinha Comunitária e Serviço de Acolhimento Institucional para pessoas Idosas e todas as demais Secretarias de Governança da Prefeitura Municipal de Coronel Fabriciano/MG para o ano de 2025, tendo como fonte de receita: Recursos não Vinculados de Impostos, Transferências Fundo a Fundo de Recursos dos SUS provenientes do Governo Federal – Bloco de Manutenção das Ações e Serviços Públicos de Saúde e Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual.",,
26/2025,PREGÃO ELETRÔNICO,21,28-04-2025 13:00 <br> 28-,,08-04-2025,Homologado,"Contratação de empresa para prestação de serviço de manutenção preventiva e corretiva com reposição de peças em equipamentos odontológicos, visando manter o funcionamento satisfatório dos consultórios odontológicos do Município, em atendimento, à Secretaria de Governança da Saúde, de Coronel Fabriciano/mg, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal – Bloco de Manutenção das Ações e Serviços Públicos de Saúde.",,
52/2025,DISPENSA DE LICITAÇÃO,24,25-04-2025 14:00 <br> 25-,,30-04-2025,Homologado,"Contratação da empresa PROVERDE SERVIÇOS LTDA, para prestação de serviços de locação de caminhões e máquinas pesadas, incluindo operador qualificado, para execução de atividades de remoção de entulhos, desobstrução de vias, terraplenagem e outras intervenções necessárias ao restabelecimento da infraestrutura urbana, em resposta aos danos causados por chuvas intensas no Município de Coronel Fabriciano/MG, considerando o Decreto de situação de emergência nº 8799 de 19 de janeiro de 2025, ao valor global de R$ 682.711,90 (seiscentos e oitenta e dois mil, setecentos e onze reais e noventa centavos), tendo como fonte de receita, Recursos não Vinculados de Impostos,  nos termos do art. 75, Inciso VIII da Lei Federal nº 14.133/21, com suas alterações posteriores.

",,
32/2025,DISPENSA DE LICITAÇÃO,11,23-04-2025 13:30 <br> 23-,,08-04-2025,Homologado,"Contratação de empresa, para prestação de Serviços de Desinsetização, Desratização e Descupinização com o fornecimento de mão de obra, insumos, materiais e equipamentos, em atendimento à Secretaria de Governança de Assistência Social, tendo como fonte de receita, Recursos Não Vinculados de Impostos.",,
23/2025,PREGÃO ELETRÔNICO,17,22-04-2025 13:30 <br> 22-,,03-04-2025,Homologado,"Aquisição de Veículo para premiar os contribuintes participantes da campanha do IPTU Premiado, conforme Lei Municipal nº 3.510 de 07 de abril de 2010 e Decreto nº 8.817 de 07 de fevereiro de 2025, em atendimento à Secretaria de Governança Financeira e Orçamentária, tendo como fonte de receita: Recursos Não Vinculados de Impostos.",,
33/2025,DISPENSA DE LICITAÇÃO,4,22-04-2025 12:00 <br> 22-,,09-04-2025,Homologado,"Contratação de empresa no ramo de hotelaria para serviços de hospedagem em apartamento quarto individual classe standard, com alimentação (café da manhã, almoço e jantar), destinados a hospedaria dos profissionais e coordenação que realizarão trabalho de procedimentos diagnósticos de oftalmologia, objeto do contrato 217/2021, em atendimento a Secretaria de Governança da Saúde de Coronel Fabriciano/MG, tendo como fonte de receita Recursos Não Vinculados de Impostos.",,
24/2025,DISPENSA DE LICITAÇÃO,10,17-04-2025 13:00 <br> 17-,,10-04-2025,Homologado,"Contratação de empresa para prestação de serviços de dedetização, controle de pragas e vetores, desratização, todos os insumos, e ferramentas necessárias, a serem executadas nas instituições municipais em atendimento á secretaria de governança educacional e cultura de coronel Fabriciano/ MG, em atendimento à Secretaria de Governança de Educacional e Cultura, tendo como fonte de receita: Recurso Não Vinculado de Impostos.",,
25/2025,DISPENSA DE LICITAÇÃO,13,16-04-2025 13:00 <br> 16-,,04-04-2025,Homologado,"Contratação de empresa para o fornecimento de Licença de Software de Monitoramento em Nuvem para atender às demandas do Centro de Controle e Monitoramento Integrado da Prefeitura Municipal de Coronel Fabriciano, em atendimento à Secretaria de Governança ",,
Exercício: 2026,,,,República Federativa do Brasil,,,,Página: 27 de, 32
Processo,Modalidade,Nro. Modalidade,Abertura,,,Situação,Objeto,,
,,,,,Publicação,,,,
,,,,,,,"Educacional e Cultura, tendo como fonte de receita: Recursos Não Vinculados de Impostos.",,
46/2025,INEXIGIBILIDADE,5,15-04-2025 15:00 <br> 15-,,22-04-2025,Homologado,"Contratação da empresa GISLAINE ROSA SILVA ALVES, representante exclusiva do Cantor Gospel Beto Souza, para apresentação de show artístico musical no dia 16 de maio de 2025, na realização da 5ª edição do Festival Gospel de Coronel Fabriciano, no valor global de R$ 15.000,00 (quinze mil reais), tendo como fonte de receita, Recursos não Vinculados de Impostos,  nos termos do art. 74 inciso II, da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
44/2025,INEXIGIBILIDADE,4,15-04-2025 13:00 <br> 15-,,22-04-2025,Homologado,"Contratação da empresa BUSE GESTÃO E ADMINISTRAÇÃO DE NEGÓCIOS LTDA, para fornecimento de recargas de vale transporte no cartão magnético do circular/coletivo na cidade de Ipatinga/MG e Timóteo/MG, com utilização efetiva em despesas de deslocamento residência/trabalho e vice-versa, através do sistema de transporte coletivo público, em atendimento aos servidores que trabalham nas diversas Secretarias de Governança da Prefeitura Municipal de Coronel Fabriciano/MG, ao valor global de R$ 1.217.126,40 (um milhão, duzentos e dezessete mil, cento e vinte e seis reais e quarenta centavos), tendo como fonte de receita, Recursos não Vinculados de Impostos e Transferências do Fundeb – Impostos e Transferências de Impostos, nos termos do art. 74, inciso I, da Lei Federal nº 14.133/21, com suas alterações posteriores.
 
",,
40/2025,PREGÃO ELETRÔNICO,20,19-05-2025 13:00 <br> 15-,,15-04-2025,Homologado,"Aquisição de cadeiras e mesas plásticas para atender as escolas municipais em eventos festivos e reuniões de pais, em atendimento à Secretaria de Governança Educacional e Cultura, tendo como fonte de receita, Transferência do FUNDEB – Impostos e Transferência de Impostos.",,
45/2025,DISPENSA DE LICITAÇÃO,31,14-04-2025 13:00 <br> 14-,,22-04-2025,Homologado,"Contratação da empresa HOTEL PEREIRA MARTINS LTDA, para fornecimento de hospedagem em hotel, destinado a atender, de forma emergencial, as famílias desabrigadas em virtude das fortes chuvas e alagamentos na cidade de Coronel Fabriciano/MG, que tiveram suas residências interditadas pela defesa civil, considerando o Decreto nº 8779 de 18 de dezembro de 2024, ao valor global de R$ 37.736,09 (trinta e sete mil, setecentos e trinta e seis e nove centavos), tendo como fonte de receita, Recursos não Vinculados de Impostos,  nos termos do art. 75, Inciso VIII da Lei Federal nº 14.133/21, com suas alterações posteriores.

",,
42/2025,DISPENSA DE LICITAÇÃO,33,14-04-2025 13:00 <br> 14-,,14-04-2025,Homologado,"Contratação da empresa VOLUS INSTITUIÇÃO DE PAGAMENTO LTDA, em caráter emergencial, para prestação de serviços de sistema de gestão administrativa informatizada, para gerenciamento, orçamentação e intermediação, para locação de veículos, máquinas e equipamentos, através de redes de estabelecimentos credenciados pela contratada, para atender as demandas da Prefeitura Municipal de Coronel Fabriciano/MG, pelo período de 06 (seis) meses, ao valor global estimado de R$ 2.500.000,00 (dois milhões e quinhentos mil reais), tendo como fonte de receita, Recursos não Vinculados de Impostos, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Estadual e Transferência de Recursos do Fundo Nacional de Assistência Social, nos termos do art. 75, Inciso VIII da Lei Federal nº 14.133/21.",,
7/2025,PREGÃO ELETRÔNICO REGISTRO DE PREÇO,6,09-04-2025 13:30 <br> 09-,,07-03-2025,Homologado,"Futura e eventual aquisição de Lanches e Refeições prontas que serão utilizados em diversos eventos e para dar continuidade de fornecimento aos setores das Secretarias de Governança da Prefeitura de Coronel Fabriciano/MG para o ano 2025, tendo como fonte de receita, Recursos não Vinculados de Impostos, Transferências Fundo a Fundo de Recursos dos SUS provenientes do Governo Federal – Bloco de Manutenção das Ações e Serviços Públicos de Saúde e Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual.",,
18/2025,PREGÃO ELETRÔNICO,12,07-04-2025 13:30 <br> 07-,,24-03-2025,Homologado,"Aquisição de materiais esportivos, camisetas e banners, para utilização no programa “Mexa-se: Hábitos de Vida Saudável”, em atendimento à Secretaria de Governança da Saúde, tendo como fonte: Outras Transferências de Convênios ou Instrumentos Congêneres da União, Recursos Não Vinculados de Impostos.",,
13/2025,CONCORRÊNCIA,1,07-04-2025 13:30 <br> 07-,,07-03-2025,Homologado,"Contratação de empresa por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão de obra, materiais e equipamentos para prestação de serviços de confecção/usinagem de concreto asfáltico usinado a quente – CAUQ e aplicação de CAUQ e demais serviços pertinentes, tais como pavimentações de vias urbanas, recapeamentos e correlatos, em atendimento à Secretaria de Governança de Obras e Serviços Urbanos, tendo como fonte de receita, Transferências da União Referentes a Compensações Financeiras pela Exploração de Recursos Naturais e Recursos não Vinculados de Impostos.
",,
Exercício: 2026,,,,República Federativa do Brasil,,,,Página: 28 de, 32
Processo,Modalidade,Nro. Modalidade,Abertura,,,Situação,Objeto,,
,,,,,Publicação,,,,
,,,,,,,"
",,
11/2025,PREGÃO ELETRÔNICO,10,03-04-2025 13:00 <br> 03-,,05-03-2025,Homologado,"Aquisição de gêneros alimentícios do tipo pães, em atendimento à Secretaria de Governança Educacional e Cultura para o ano 2025, tendo como fonte de receita: Recursos não Vinculados de Impostos.",,
27/2025,DISPENSA DE LICITAÇÃO,15,02-04-2025 14:30 <br> 02-,,02-04-2025,Homologado,"Contratação da empresa ADÃO FRIAS JUNIOR 08513437670, para prestação de serviços de locação de caminhões e máquinas pesadas, incluindo operador qualificado, para execução de atividades de remoção de entulhos, desobstrução de vias, terraplenagem e outras intervenções necessárias ao restabelecimento da infraestrutura urbana, em resposta aos danos causados por chuvas intensas no Município de Coronel Fabriciano/MG, considerando o Decreto de situação de emergência nº 8799 de 19 de janeiro de 2025,  tendo como fonte de receita, Recursos não Vinculados de Impostos. ",,
16/2025,PREGÃO ELETRÔNICO,7,02-04-2025 13:00 <br> 02-,,14-03-2025,Homologado,"Contratação de empresa, para Análises dos Agentes Ambientais Químicos e Avaliação da Higiene Ocupacional, em atendimento à Secretaria de Governança Educacional e Cultura, Secretaria de Governança da Saúde e Secretária de Obras e Serviços Urbanos, tendo como fonte de receita, Recursos Não Vinculados de Impostos.",,
28/2025,DISPENSA DE LICITAÇÃO,23,02-04-2025 11:00 <br> 02-,,02-04-2025,Homologado,"Contratação da empresa ARS SERVIÇOS DE PAVIMENTAÇÃO LTDA, para prestação de serviços de locação de caminhões e máquinas pesadas, incluindo operador qualificado, para execução de atividades de remoção de entulhos, desobstrução de vias, terraplenagem e outras intervenções necessárias ao restabelecimento da infraestrutura urbana, em resposta aos danos causados por chuvas intensas no Município de Coronel Fabriciano/MG, considerando o Decreto de situação de emergência nº 8799 de 19 de janeiro de 2025, ao valor global de R$ 399.486,26 (trezentos e noventa e nove mil, quatrocentos e oitenta e seis reais e vinte e seis centavos), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 75, Inciso VIII da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
34/2025,DISPENSA DE LICITAÇÃO,22,02-04-2025 09:00 <br> 02-,,02-04-2025,Homologado,"Contratação emergencial de empresa MAQUINAS VALE DO AÇO LTDA especializada na prestação de serviços de locação de caminhões e máquinas pesadas, incluindo operador qualificado, para execução de atividades de remoção de entulhos, desobstrução de vias, terraplenagem e outras intervenções necessárias ao restabelecimento da infraestrutura urbana em resposta aos danos causados por chuvas intensas no Município de Coronel Fabriciano/MG.",,
30/2025,DISPENSA DE LICITAÇÃO,29,01-04-2025 16:00 <br> 01-,,01-04-2025,Homologado,"Contratação da empresa TEX CONSTRUTORA E LOCAÇÕES LTDA, para prestação de serviços de locação de caminhão e máquina pesada, incluindo operador qualificado, para execução de atividades de remoção de entulhos, desobstrução de vias, terraplenagem e outras intervenções necessárias ao restabelecimento da infraestrutura urbana, em resposta aos danos causados por chuvas intensas no Município de Coronel Fabriciano/MG, considerando o Decreto de situação de emergência nº 8799 de 19 de janeiro de 2025,  tendo como fonte de receita, Recursos não Vinculados de Impostos. ",,
35/2025,DISPENSA DE LICITAÇÃO,14,01-04-2025 13:00 <br> 01-,,01-04-2025,Homologado,"Contratação emergencial da empresa Andrade e Guarnieri Panificação LTDA, inscrita no CNPJ sob o nº 09.145.361/0001-09, especializada no fornecimento de refeições prontas, destinadas a atender, de forma emergencial, as famílias desabrigadas que tiveram suas residências interditadas pela defesa civil no município de Coronel Fabriciano. Essas famílias estão hospedadas em hotel devido às fortes chuvas e alagamentos, conforme reconhecido pelo decreto nº 8779, de 18 de dezembro de 2024.",,
15/2025,DISPENSA DE LICITAÇÃO,3,01-04-2025 13:00 <br> 01-,,25-03-2025,Homologado,"Contratação de empresa para prestação de serviço para licença de uso de sistema de atendimento ao cidadão, contemplando os módulos de ouvidoria digital e SIC digital, em atendimento à Secretaria de Governança Politica, tendo como fonte de receita: Recurso Não Vinculados de Impostos.",,
31/2025,DISPENSA DE LICITAÇÃO,18,01-04-2025 12:00 <br> 01-,,01-04-2025,Homologado,"Contratação emergencial de empresa LOC SERVIÇOS LTDA especializada na prestação de serviços de locação de caminhões e máquinas pesadas, incluindo operador qualificado, para execução de atividades de remoção de entulhos, desobstrução de vias, terraplenagem e outras intervenções necessárias ao restabelecimento da infraestrutura urbana em resposta aos danos causados por chuvas intensas no Município de Coronel Fabriciano/MG.",,
29/2025,DISPENSA DE LICITAÇÃO,21,01-04-2025 12:00 <br> 01-,,01-04-2025,Homologado,"Contratação emergencial de empresa SILVIA DE SOUZA CAMPOS MAIPIRA especializada na prestação de serviços de locação de veículos leves, para intervenções necessárias ao restabelecimento da infraestrutura urbana em resposta aos danos causados por chuvas intensas no Município de Coronel Fabriciano/MG.",,
14/2025,INEXIGIBILIDADE,2,31-03-2025 13:00 <br> 31-,,11-03-2025,Homologado,"O objeto do presente credenciamento é a contratação de empresas para realização de procedimentos com finalidade diagnóstica, de forma continuada e complementar ao Sistema Único de Saúde de Coronel Fabriciano, de acordo com a nomenclatura da “Tabela de procedimentos, medicamentos, órteses e próteses e materiais especiais (OPM) do Sistema Único de Saúde - SUS” - grupo 02 – procedimentos com finalidade diagnóstica”, os valores da referida tabela se encontram disponíveis no sítio eletrônico: https://sigtap.datasus.gov.br/tabela-unificada/app/sec/inicio.jsp,em conformidade com os planos operativos constantes ",,
